search_keyword,product_name,supplier_name,city,state,supplier_region,rating,price_numeric,price_unit,price_bucket,product_url,supplier_url,catid,mcatid,itemid,dispid,scraped_at
laundry washing machine,"Electrolux Laundry Washing Machine, Front Loading",Klen Laundroworks,Bengaluru,Karnataka,South,4.3,NaN,NaN,Unknown,https://www.indiamart.com/proddetail/laundry-washing-machine-21545317091.html?pos=16&kwd=laundry%20washing%20machine&tags=rk:A|plc:1|dt:228|db:05||dtp:p|pfs:1|sv:T|rsf:gl||ri:T_A_250_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:20821|com-cf:nl|ptrs:na|mc:11370|cat:164|qry_typ:P|lang:en|tyr:2|qrd:260125|mrd:260101|prdt:260130|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:8|v=4|crs=xnh-city|r=4,https://www.indiamart.com/klenlaundroworks/?pos=16&kwd=laundry%20washing%20machine&tags=rk:A|plc:1|dt:228|db:05||dtp:p|pfs:1|sv:T|rsf:gl||ri:T_A_250_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:20821|com-cf:nl|ptrs:na|mc:11370|cat:164|qry_typ:P|lang:en|tyr:2|qrd:260125|mrd:260101|prdt:260130|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:8|v=4|crs=xnh-city,164,11370,144561648,21545317091,2026-02-01T08:53:01.165824+00:00
laundry washing machine,Laundry Dryer Machine,Mrp Washtech Solution,Bengaluru,Karnataka,South,4.3,250000.0,NaN,High (50k+),https://www.indiamart.com/proddetail/laundry-dryer-machine-2852938225430.html?pos=17&kwd=laundry%20washing%20machine&tags=rk:A|plc:1|dt:228|db:05|prc:1|dtp:p|pfs:1|sv:T|rsf:gl|prv:250000|ri:T_A_250_P|em:0-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:20821|com-cf:nl|ptrs:na|mc:11370|cat:164|qry_typ:P|lang:en|tyr:2|qrd:260125|mrd:260101|prdt:260130|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:8|v=4|crs=xnh-city|r=4,https://www.laundryproducts.in/?pos=17&kwd=laundry%20washing%20machine&tags=rk:A|plc:1|dt:228|db:05|prc:1|dtp:p|pfs:1|sv:T|rsf:gl|prv:250000|ri:T_A_250_P|em:0-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:20821|com-cf:nl|ptrs:na|mc:11370|cat:164|qry_typ:P|lang:en|tyr:2|qrd:260125|mrd:260101|prdt:260130|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:8|v=4|crs=xnh-city,164,11370,263981255,2852938225430,2026-02-01T08:53:01.165824+00:00
laundry washing machine,AATCC WASHER & DRYER,Diastronics,Tiruppur,Tamil Nadu,South,5.0,NaN,NaN,Unknown,NaN,https://www.indiamart.com/diastronics-tiruppur/?pos=18&kwd=laundry%20washing%20machine&tags=rk:B||dt:43|db:01||dtp:p||sv:VGP|rsf:gd||ri:VGP_B_50_NP|em:0-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:20821|com-cf:nl|ptrs:na|mc:11370|cat:164|qry_typ:P|lang:en|tyr:2|qrd:260125|mrd:260101|prdt:260130|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:8|v=4|crs=xnh-city,164,11370,282204104,2854760510612,2026-02-01T08:53:01.165824+00:00
laundry washing machine,Semi Automatic Top Loading Laundry Washing Machine (36-50 kg),Nivetha Garment Machinery,Kunnathur,Tamil Nadu,South,5.0,200000.0,NaN,High (50k+),https://www.indiamart.com/proddetail/laundry-washing-machine-2856559472888.html?pos=19&kwd=laundry%20washing%20machine&tags=rk:A||dt:56|db:02|prc:1|dtp:p|pfs:1|sv:M|rsf:gd|prv:200000|ri:M_A_100_NP|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:20821|com-cf:nl|ptrs:na|mc:11370|cat:164|qry_typ:P|lang:en|tyr:2|qrd:260125|mrd:260101|prdt:260130|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:8|v=4|crs=xnh-city|r=5,https://www.indiamart.com/nivetha-garment-machinery/?pos=19&kwd=laundry%20washing%20machine&tags=rk:A||dt:56|db:02|prc:1|dtp:p|pfs:1|sv:M|rsf:gd|prv:200000|ri:M_A_100_NP|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:20821|com-cf:nl|ptrs:na|mc:11370|cat:164|qry_typ:P|lang:en|tyr:2|qrd:260125|mrd:260101|prdt:260130|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:8|v=4|crs=xnh-city,164,11370,300193726,2856559472888,2026-02-01T08:53:01.165824+00:00
laundry washing machine,Laundry Washing Machine,Smart Hub Home Appliances,Thrissur,Kerala,South,NaN,NaN,NaN,Unknown,NaN,https://www.indiamart.com/smart-hub-home-appliances/?pos=20&kwd=laundry%20washing%20machine&tags=rk:C||dt:97|db:02||dtp:p||sv:VGP|rsf:gd||ri:VGP_C_100_NP|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:20821|com-cf:nl|ptrs:na|mc:11370|cat:164|qry_typ:P|lang:en|tyr:2|qrd:260125|mrd:260101|prdt:260130|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:8|v=4|crs=xnh-city,164,11370,268192024,2853359302462,2026-02-01T08:53:01.165824+00:00
electric oven,Electric Oven,Arun Bakery Engineering Company,Coimbatore,Tamil Nadu,South,3.9,28000.0,NaN,Mid (10k-50k),https://www.indiamart.com/proddetail/electric-oven-2853251715055.html?pos=1&kwd=electric%20oven&tags=rk:A|plc:1|dt:0|db:01|prc:1|dtp:p|pfs:1|sv:T|rsf:gd|prv:28000|ri:T_A_0_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19824|com-cf:nl|ptrs:na|mc:8773|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260101|prdt:260130|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:8|v=4|crs=xnh-city|r=3,https://www.arunbakeryengineering.com/?pos=1&kwd=electric%20oven&tags=rk:A|plc:1|dt:0|db:01|prc:1|dtp:p|pfs:1|sv:T|rsf:gd|prv:28000|ri:T_A_0_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19824|com-cf:nl|ptrs:na|mc:8773|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260101|prdt:260130|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:8|v=4|crs=xnh-city,126,8773,267116151,2853251715055,2026-02-01T08:53:01.165824+00:00
electric oven,"Nova Silver Otg Electric Oven, Capacity: 23 Ltr",Dinesh Industries,Coimbatore,Tamil Nadu,South,4.1,6000.0,NaN,Low (<10k),https://www.indiamart.com/proddetail/otg-electric-oven-23191402255.html?pos=2&kwd=electric%20oven&tags=rk:A|plc:1|dt:0|db:01|prc:1|dtp:p|pfs:1|sv:T|rsf:gd|prv:6000|ri:T_A_0_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19824|com-cf:nl|ptrs:na|mc:8773|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260101|prdt:260130|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:8|v=4|crs=xnh-city|r=4,https://www.dineshindustriess.com/?pos=2&kwd=electric%20oven&tags=rk:A|plc:1|dt:0|db:01|prc:1|dtp:p|pfs:1|sv:T|rsf:gd|prv:6000|ri:T_A_0_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19824|com-cf:nl|ptrs:na|mc:8773|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260101|prdt:260130|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:8|v=4|crs=xnh-city,126,8773,161022503,23191402255,2026-02-01T08:53:01.165824+00:00
electric oven,"KR E306 ED Stainless Steel Electric Oven, Capacity: 70 L",K R Bakery Equipments & Kitchen Equipments,Coimbatore,Tamil Nadu,South,NaN,18000.0,NaN,Mid (10k-50k),https://www.indiamart.com/proddetail/kr-e306-ed-stainless-steel-electric-oven-2855652778033.html?pos=3&kwd=electric%20oven&tags=rk:A|plc:1|dt:0|db:01|prc:1|dtp:p|pfs:1|sv:M|rsf:gd|prv:18000|ri:M_A_0_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19824|com-cf:nl|ptrs:na|mc:8773|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260101|prdt:260130|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:8|v=4|crs=xnh-city,https://www.indiamart.com/krbakeryequipments-kitchenequipments/?pos=3&kwd=electric%20oven&tags=rk:A|plc:1|dt:0|db:01|prc:1|dtp:p|pfs:1|sv:M|rsf:gd|prv:18000|ri:M_A_0_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19824|com-cf:nl|ptrs:na|mc:8773|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260101|prdt:260130|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:8|v=4|crs=xnh-city,126,8773,291126778,2855652778033,2026-02-01T08:53:01.165824+00:00
electric oven,"MS Electrical Oven, Capacity: 500 Sets / Month",Arun Rega Bakery Machineries Private Limited,Coimbatore,Tamil Nadu,South,4.0,NaN,NaN,Unknown,https://www.indiamart.com/proddetail/ms-electrical-oven-6318436348.html?pos=4&kwd=electric%20oven&tags=rk:B|plc:1|dt:0|db:01||dtp:p|pfs:1|sv:S|rsf:gd||ri:S_B_0_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19824|com-cf:nl|ptrs:na|mc:8773|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260101|prdt:260130|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:8|v=4|crs=xnh-city|r=4,https://www.arunrega.co.in/?pos=4&kwd=electric%20oven&tags=rk:B|plc:1|dt:0|db:01||dtp:p|pfs:1|sv:S|rsf:gd||ri:S_B_0_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19824|com-cf:nl|ptrs:na|mc:8773|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260101|prdt:260130|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:8|v=4|crs=xnh-city,126,8773,47221325,6318436348,2026-02-01T08:53:01.165824+00:00
electric oven,Rotary Rack Oven,Omega Refrigeration Air Conditioning Engineers,Coimbatore,Tamil Nadu,South,3.4,320000.0,NaN,High (50k+),https://www.indiamart.com/proddetail/rotary-rack-oven-22439384248.html?pos=5&kwd=electric%20oven&tags=rk:A|plc:1|dt:0|db:01|prc:1|dtp:p|pfs:1|sv:T|rsf:gd|prv:320000|ri:T_A_0_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19824|com-cf:nl|ptrs:na|mc:8773|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260101|prdt:260130|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:8|v=4|crs=xnh-city|r=3,https://www.indiamart.com/omegaindustries-coimbatore/?pos=5&kwd=electric%20oven&tags=rk:A|plc:1|dt:0|db:01|prc:1|dtp:p|pfs:1|sv:T|rsf:gd|prv:320000|ri:T_A_0_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19824|com-cf:nl|ptrs:na|mc:8773|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260101|prdt:260130|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:8|v=4|crs=xnh-city,126,8773,153502320,22439384248,2026-02-01T08:53:01.165824+00:00
electric oven,Electric Mandi oven,Sri Shanthi Food Machines,Coimbatore,Tamil Nadu,South,4.4,185000.0,NaN,High (50k+),https://www.indiamart.com/proddetail/electric-mandi-oven-2855365053348.html?pos=6&kwd=electric%20oven&tags=rk:B|plc:1|dt:0|db:01|prc:1|dtp:p|pfs:1|sv:T|rsf:gd|prv:185000|ri:T_B_0_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19824|com-cf:nl|ptrs:na|mc:8773|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260101|prdt:260130|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:8|v=4|crs=xnh-city|r=4,https://www.srishanthi.com/?pos=6&kwd=electric%20oven&tags=rk:B|plc:1|dt:0|db:01|prc:1|dtp:p|pfs:1|sv:T|rsf:gd|prv:185000|ri:T_B_0_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19824|com-cf:nl|ptrs:na|mc:8773|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260101|prdt:260130|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:8|v=4|crs=xnh-city,126,8773,288249531,2855365053348,2026-02-01T08:53:01.165824+00:00
electric oven,Combination Oven,Sabari Trading Corporation,Coimbatore,Tamil Nadu,South,3.3,NaN,NaN,Unknown,https://www.indiamart.com/proddetail/combination-oven-8300148033.html?pos=7&kwd=electric%20oven&tags=rk:B|plc:1|dt:0|db:01||dtp:p|pfs:1|sv:T|rsf:gd||ri:T_B_0_P|em:0-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19824|com-cf:nl|ptrs:na|mc:8773|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260101|prdt:260130|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:8|v=4|crs=xnh-city|r=3,https://www.stckitchenequipment.com/?pos=7&kwd=electric%20oven&tags=rk:B|plc:1|dt:0|db:01||dtp:p|pfs:1|sv:T|rsf:gd||ri:T_B_0_P|em:0-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19824|com-cf:nl|ptrs:na|mc:8773|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260101|prdt:260130|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:8|v=4|crs=xnh-city,126,8773,60139464,8300148033,2026-02-01T08:53:01.165824+00:00
electric oven,"Industrial Fully Automatic Electric Oven, 800 W, Capacity: 45 Breads/ Batch",Imayam Engg. Works,Coimbatore,Tamil Nadu,South,5.0,NaN,NaN,Unknown,https://www.indiamart.com/proddetail/fully-automatic-electric-oven-22512323197.html?pos=8&kwd=electric%20oven&tags=rk:B|plc:1|dt:0|db:01||dtp:p||sv:M|rsf:gd||ri:M_B_0_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19824|com-cf:nl|ptrs:na|mc:8773|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260101|prdt:260130|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:8|v=4|crs=xnh-city|r=5,https://www.indiamart.com/imayam-engineering-works/?pos=8&kwd=electric%20oven&tags=rk:B|plc:1|dt:0|db:01||dtp:p||sv:M|rsf:gd||ri:M_B_0_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19824|com-cf:nl|ptrs:na|mc:8773|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260101|prdt:260130|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:8|v=4|crs=xnh-city,126,8773,154231709,22512323197,2026-02-01T08:53:01.165824+00:00
electric oven,"Small Bakery Oven, Capacity: 100-500 Kg",Phoenix Bakery Equipments,Coimbatore,Tamil Nadu,South,3.7,265000.0,NaN,High (50k+),https://www.indiamart.com/proddetail/small-bakery-oven-20256618191.html?pos=9&kwd=electric%20oven&tags=rk:B|plc:1|dt:0|db:01|prc:1|dtp:p|pfs:1|sv:T|rsf:gd|prv:265000|ri:T_B_0_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19824|com-cf:nl|ptrs:na|mc:8773|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260101|prdt:260130|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:8|v=4|crs=xnh-city|r=3,https://www.phoenixbakeryequipments.com/?pos=9&kwd=electric%20oven&tags=rk:B|plc:1|dt:0|db:01|prc:1|dtp:p|pfs:1|sv:T|rsf:gd|prv:265000|ri:T_B_0_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19824|com-cf:nl|ptrs:na|mc:8773|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260101|prdt:260130|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:8|v=4|crs=xnh-city,126,8773,131674659,20256618191,2026-02-01T08:53:01.165824+00:00
electric oven,"Oven 18x18x18 Analog, 220 VAC, Capacity: 45 liter",Vihasmart Enterprises,Coimbatore,Tamil Nadu,South,4.6,10660.0,NaN,Mid (10k-50k),https://www.indiamart.com/proddetail/oven-18x18x18-analog-2856532160830.html?pos=10&kwd=electric%20oven&tags=rk:B|plc:1|dt:0|db:01|prc:1|dtp:p|pfs:1|sv:T|rsf:gd|prv:10660|ri:T_B_0_P|em:0-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19824|com-cf:nl|ptrs:na|mc:8773|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260101|prdt:260130|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:8|v=4|crs=xnh-city|r=4,https://www.vihasmartequipments.com/?pos=10&kwd=electric%20oven&tags=rk:B|plc:1|dt:0|db:01|prc:1|dtp:p|pfs:1|sv:T|rsf:gd|prv:10660|ri:T_B_0_P|em:0-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19824|com-cf:nl|ptrs:na|mc:8773|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260101|prdt:260130|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:8|v=4|crs=xnh-city,126,8773,299920606,2856532160830,2026-02-01T08:53:01.165824+00:00
electric oven,"Domestic 78 Ltrs Crompton Grandart Steam Oven, 1200 W",Peakwatt'S Store,Coimbatore,Tamil Nadu,South,5.0,120000.0,NaN,High (50k+),https://www.indiamart.com/proddetail/78-ltrs-crompton-grandart-steam-oven-2857731091430.html?pos=11&kwd=electric%20oven&tags=rk:C|plc:1|dt:0|db:01|prc:1|dtp:p|pfs:1|sv:M|rsf:gd|prv:120000|ri:M_C_0_P|em:0-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19823|com-cf:nl|ptrs:na|mc:8773|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260101|prdt:260130|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:7|v=4|crs=xnh-city|r=5,https://www.indiamart.com/peakwattsstore-coimbatore/?pos=11&kwd=electric%20oven&tags=rk:C|plc:1|dt:0|db:01|prc:1|dtp:p|pfs:1|sv:M|rsf:gd|prv:120000|ri:M_C_0_P|em:0-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19823|com-cf:nl|ptrs:na|mc:8773|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260101|prdt:260130|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:7|v=4|crs=xnh-city,126,8773,311909912,2857731091430,2026-02-01T08:53:01.165824+00:00
electric oven,Electric Oven,Sri Krishka Industries,Coimbatore,Tamil Nadu,South,2.5,NaN,NaN,Unknown,https://www.indiamart.com/proddetail/electric-oven-3837146291.html?pos=12&kwd=electric%20oven&tags=rk:C|plc:1|dt:0|db:01||dtp:p||sv:VGP|rsf:gd||ri:VGP_C_0_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19823|com-cf:nl|ptrs:na|mc:8773|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260101|prdt:260130|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:7|v=4|crs=xnh-city|r=2,https://www.indiamart.com/srikrishka-industries/?pos=12&kwd=electric%20oven&tags=rk:C|plc:1|dt:0|db:01||dtp:p||sv:VGP|rsf:gd||ri:VGP_C_0_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19823|com-cf:nl|ptrs:na|mc:8773|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260101|prdt:260130|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:7|v=4|crs=xnh-city,126,8773,29627115,3837146291,2026-02-01T08:53:01.165824+00:00
electric oven,"Capacity(Litre): 60Litres 230V Electric Built In Oven, Size/Dimension: Large, Capacity: 60 Litres",New Wave Kitchens,Coimbatore,Tamil Nadu,South,2.5,51775.0,NaN,High (50k+),https://www.indiamart.com/proddetail/electric-built-in-oven-13066631448.html?pos=13&kwd=electric%20oven&tags=rk:C|plc:1|dt:0|db:01|prc:1|dtp:p||sv:VGP|rsf:gd|prv:51775|ri:VGP_C_0_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19823|com-cf:nl|ptrs:na|mc:8773|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260101|prdt:260130|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:7|v=4|crs=xnh-city|r=2,https://www.indiamart.com/newwavekitchens/?pos=13&kwd=electric%20oven&tags=rk:C|plc:1|dt:0|db:01|prc:1|dtp:p||sv:VGP|rsf:gd|prv:51775|ri:VGP_C_0_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19823|com-cf:nl|ptrs:na|mc:8773|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260101|prdt:260130|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:7|v=4|crs=xnh-city,126,8773,86991732,13066631448,2026-02-01T08:53:01.165824+00:00
electric oven,"Single Phase Automatic Electric Bakery Oven, for Cakes",Aanson Bakery Machines,Singanallur,Tamil Nadu,South,3.7,245000.0,NaN,High (50k+),https://www.indiamart.com/proddetail/electric-bakery-oven-20783128733.html?pos=14&kwd=electric%20oven&tags=rk:C||dt:8|db:01|prc:1|dtp:p||sv:VGP|rsf:gd|prv:245000|ri:VGP_C_50_NP|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19823|com-cf:nl|ptrs:na|mc:8773|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260101|prdt:260130|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:7|v=4|crs=xnh-city|r=3,https://www.indiamart.com/aansonbakerymachines/?pos=14&kwd=electric%20oven&tags=rk:C||dt:8|db:01|prc:1|dtp:p||sv:VGP|rsf:gd|prv:245000|ri:VGP_C_50_NP|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19823|com-cf:nl|ptrs:na|mc:8773|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260101|prdt:260130|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:7|v=4|crs=xnh-city,126,8773,136939765,20783128733,2026-02-01T08:53:01.165824+00:00
